year,stage,date,player_key,player_display,team_code,opponent_code,minute,minute_extra,penalty,own_goal,source_page
2022,group,2022-11-27,Andrej Kramarić,Kramarić,CRO,CAN,70,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Romain Saïss,Saïss,MAR,BEL,73,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Keysher Fuller,Fuller,CRC,JPN,81,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-27,Niclas Füllkrug,Füllkrug,GER,SPA,83,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-27,Zakaria Aboukhlal,Aboukhlal,MAR,BEL,90,2,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Lovro Majer,Majer,CRO,CAN,90,4,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-28,Mohammed Salisu,Salisu,GHA,KOR,24,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Jean-Charles Castelletto,Castelletto,CMR,SRB,29,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Mohammed Kudus,Kudus,GHA,KOR,34,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Strahinja Pavlović,Pavlović,SRB,CMR,45,1,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Sergej Milinković-Savić,S. Milinković-Savić,SRB,CMR,45,3,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Aleksandar Mitrović,A. Mitrović,SRB,CMR,53,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Bruno Fernandes,Fernandes,POR,URU,54,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Cho Gue-sung,Cho Gue-sung,KOR,GHA,58,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Cho Gue-sung,Cho Gue-sung,KOR,GHA,61,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Vincent Aboubakar,Aboubakar,CMR,SRB,63,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Eric Maxim Choupo-Moting,Choupo-Moting,CMR,SRB,66,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Mohammed Kudus,Kudus,GHA,KOR,68,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-28,Casemiro,Casemiro,BRA,SUI,83,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-28,Bruno Fernandes,Fernandes,POR,URU,90,3,1,0,2022 FIFA World Cup Group H
2022,group,2022-11-29,Cody Gakpo,Gakpo,NED,QAT,26,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-29,Christian Pulisic,Pulisic,USA,IRN,38,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-29,Ismaïla Sarr,I. Sarr,SEN,ECU,44,,1,0,2022 FIFA World Cup Group A
2022,group,2022-11-29,Frenkie de Jong,F. de Jong,NED,QAT,49,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-29,Marcus Rashford,Rashford,ENG,WAL,50,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-29,Phil Foden,Foden,ENG,WAL,51,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-29,Moisés Caicedo,Caicedo,ECU,SEN,67,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-29,Marcus Rashford,Rashford,ENG,WAL,68,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-29,Kalidou Koulibaly,Koulibaly,SEN,ECU,70,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-30,Alexis Mac Allister,Mac Allister,ARG,POL,46,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-30,Henry Martín,Martín,MEX,KSA,47,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-30,Luis Chávez (footballer),Chávez,MEX,KSA,52,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-30,Wahbi Khazri,Khazri,TUN,FRA,58,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-30,Mathew Leckie,Leckie,AUS,DEN,60,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-30,Julián Alvarez,Alvarez,ARG,POL,67,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-30,Salem Al-Dawsari,S. Al-Dawsari,KSA,MEX,90,5,0,0,2022 FIFA World Cup Group C
2022,group,2022-12-01,Hakim Ziyech,Ziyech,MAR,CAN,4,,0,0,2022 FIFA World Cup Group F
2022,group,2022-12-01,Serge Gnabry,Gnabry,GER,CRC,10,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Álvaro Morata,Morata,SPA,JPN,11,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Youssef En-Nesyri,En-Nesyri,MAR,CAN,23,,0,0,2022 FIFA World Cup Group F
2022,group,2022-12-01,Nayef Aguerd,Aguerd,MAR,CAN,40,,0,1,2022 FIFA World Cup Group F
2022,group,2022-12-01,Ritsu Dōan,Dōan,JPN,SPA,48,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Ao Tanaka,Tanaka,JPN,SPA,51,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Yeltsin Tejeda,Tejeda,CRC,GER,58,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Juan Pablo Vargas,Vargas,CRC,GER,70,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Kai Havertz,Havertz,GER,CRC,73,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Kai Havertz,Havertz,GER,CRC,85,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-01,Niclas Füllkrug,Füllkrug,GER,CRC,89,,0,0,2022 FIFA World Cup Group E
2022,group,2022-12-02,Ricardo Horta,Horta,POR,KOR,5,,0,0,2022 FIFA World Cup Group H
2022,group,2022-12-02,Xherdan Shaqiri,Shaqiri,SUI,SRB,20,,0,0,2022 FIFA World Cup Group G
2022,group,2022-12-02,Aleksandar Mitrović,A. Mitrović,SRB,SUI,26,,0,0,2022 FIFA World Cup Group G
2022,group,2022-12-02,Giorgian de Arrascaeta,De Arrascaeta,URU,GHA,26,,0,0,2022 FIFA World Cup Group H
2022,group,2022-12-02,Kim Young-gwon,Kim Young-gwon,KOR,POR,27,,0,0,2022 FIFA World Cup Group H
2022,group,2022-12-02,Giorgian de Arrascaeta,De Arrascaeta,URU,GHA,32,,0,0,2022 FIFA World Cup Group H
2022,group,2022-12-02,Dušan Vlahović,Vlahović,SRB,SUI,35,,0,0,2022 FIFA World Cup Group G
2022,group,2022-12-02,Breel Embolo,Embolo,SUI,SRB,44,,0,0,2022 FIFA World Cup Group G
2022,group,2022-12-02,Remo Freuler,Freuler,SUI,SRB,48,,0,0,2022 FIFA World Cup Group G
2022,group,2022-12-02,Hwang Hee-chan,Hwang Hee-chan,KOR,POR,90,1,0,0,2022 FIFA World Cup Group H
2022,group,2022-12-02,Vincent Aboubakar,Aboubakar,CMR,BRA,90,2,0,0,2022 FIFA World Cup Group G
2022,round-of-16,2022-12-03,Memphis Depay,Depay,NED,USA,10,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Lionel Messi,Messi,ARG,AUS,35,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Daley Blind,Blind,NED,USA,45,1,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Julián Alvarez,Alvarez,ARG,AUS,57,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Haji Wright,Wright,USA,NED,76,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Enzo Fernández,Fernández,ARG,AUS,77,,0,1,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-03,Denzel Dumfries,Dumfries,NED,USA,81,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Jordan Henderson,Henderson,ENG,SEN,38,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Olivier Giroud,Giroud,FRA,POL,44,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Harry Kane,Kane,ENG,SEN,45,3,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Bukayo Saka,Saka,ENG,SEN,57,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Kylian Mbappé,Mbappé,FRA,POL,74,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Kylian Mbappé,Mbappé,FRA,POL,90,1,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-04,Robert Lewandowski,Lewandowski,POL,FRA,90,9,1,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Vinícius Júnior,Vinícius,BRA,KOR,7,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Neymar,Neymar,BRA,KOR,13,,1,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Richarlison,Richarlison,BRA,KOR,29,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Lucas Paquetá,Paquetá,BRA,KOR,36,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Daizen Maeda,Maeda,JPN,CRO,43,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Ivan Perišić,Perišić,CRO,JPN,55,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-05,Paik Seung-ho,Paik Seung-ho,KOR,BRA,76,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Gonçalo Ramos,Ramos,POR,SUI,17,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,"Pepe (footballer, born 1983)",Pepe,POR,SUI,33,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Gonçalo Ramos,Ramos,POR,SUI,51,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Raphaël Guerreiro,Guerreiro,POR,SUI,55,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Manuel Akanji,Akanji,SUI,POR,58,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Gonçalo Ramos,Ramos,POR,SUI,67,,0,0,2022 FIFA World Cup knockout stage
2022,round-of-16,2022-12-06,Rafael Leão,Leão,POR,SUI,90,2,0,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-09,Nahuel Molina,Molina,ARG,NED,35,,0,0,Battle of Lusail
2022,quarter-final,2022-12-09,Lionel Messi,Messi,ARG,NED,73,,1,0,Battle of Lusail
2022,quarter-final,2022-12-09,Wout Weghorst,Weghorst,NED,ARG,83,,0,0,Battle of Lusail
2022,quarter-final,2022-12-09,Wout Weghorst,Weghorst,NED,ARG,90,11,0,0,Battle of Lusail
2022,quarter-final,2022-12-09,Neymar,Neymar,BRA,CRO,105,1,0,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-09,Bruno Petković,Petković,CRO,BRA,117,,0,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-10,Aurélien Tchouaméni,Tchouaméni,FRA,ENG,17,,0,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-10,Youssef En-Nesyri,En-Nesyri,MAR,POR,42,,0,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-10,Harry Kane,Kane,ENG,FRA,54,,1,0,2022 FIFA World Cup knockout stage
2022,quarter-final,2022-12-10,Olivier Giroud,Giroud,FRA,ENG,78,,0,0,2022 FIFA World Cup knockout stage
2022,semi-final,2022-12-13,Lionel Messi,Messi,ARG,CRO,34,,1,0,2022 FIFA World Cup knockout stage
2022,semi-final,2022-12-13,Julián Alvarez,Alvarez,ARG,CRO,39,,0,0,2022 FIFA World Cup knockout stage
2022,semi-final,2022-12-13,Julián Alvarez,Alvarez,ARG,CRO,69,,0,0,2022 FIFA World Cup knockout stage
2022,semi-final,2022-12-14,Théo Hernandez,T. Hernandez,FRA,MAR,5,,0,0,2022 FIFA World Cup knockout stage
2022,semi-final,2022-12-14,Randal Kolo Muani,Kolo Muani,FRA,MAR,79,,0,0,2022 FIFA World Cup knockout stage
2022,third-place,2022-12-17,Joško Gvardiol,Gvardiol,CRO,MAR,7,,0,0,2022 FIFA World Cup knockout stage
2022,third-place,2022-12-17,Achraf Dari,Dari,MAR,CRO,9,,0,0,2022 FIFA World Cup knockout stage
2022,third-place,2022-12-17,Mislav Oršić,Oršić,CRO,MAR,42,,0,0,2022 FIFA World Cup knockout stage
2022,final,2022-12-18,Lionel Messi,Messi,ARG,FRA,23,,1,0,2022 FIFA World Cup final
2022,final,2022-12-18,Ángel Di María,Di María,ARG,FRA,36,,0,0,2022 FIFA World Cup final
2022,final,2022-12-18,Kylian Mbappé,Mbappé,FRA,ARG,80,,1,0,2022 FIFA World Cup final
2022,final,2022-12-18,Kylian Mbappé,Mbappé,FRA,ARG,81,,0,0,2022 FIFA World Cup final
2022,final,2022-12-18,Lionel Messi,Messi,ARG,FRA,108,,0,0,2022 FIFA World Cup final
2022,final,2022-12-18,Kylian Mbappé,Mbappé,FRA,ARG,118,,1,0,2022 FIFA World Cup final
2026,group,2026-06-11,Julián Quiñones,Quiñones,MEX,RSA,9,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-11,"Ladislav Krejčí (footballer, born 1999)",Krejčí,CZE,KOR,59,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-11,Hwang In-beom,Hwang In-beom,KOR,CZE,67,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-11,Raúl Jiménez,Jiménez,MEX,RSA,67,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-11,Oh Hyeon-gyu,Oh Hyeon-gyu,KOR,CZE,80,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-12,Damián Bobadilla,Bobadilla,PAR,USA,7,,0,1,2026 FIFA World Cup Group D
2026,group,2026-06-12,Jovo Lukić,Lukić,BIH,CAN,21,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-12,Folarin Balogun,Balogun,USA,PAR,31,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-12,Folarin Balogun,Balogun,USA,PAR,45,5,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-12,"Maurício (footballer, born 2001)",Maurício,PAR,USA,73,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-12,Cyle Larin,Larin,CAN,BIH,78,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-12,Giovanni Reyna,Reyna,USA,PAR,90,8,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-13,Breel Embolo,Embolo,SUI,QAT,17,,1,0,2026 FIFA World Cup Group B
2026,group,2026-06-13,Ismael Saibari,Saibari,MAR,BRA,21,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-13,Nestory Irankunda,Irankunda,AUS,TUR,27,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-13,John McGinn,McGinn,SCO,HAI,28,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-13,Vinícius Júnior,Vinícius,BRA,MAR,32,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-13,Connor Metcalfe,Metcalfe,AUS,TUR,75,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-13,Miro Muheim,Muheim,SUI,QAT,90,4,0,1,2026 FIFA World Cup Group B
2026,group,2026-06-14,Felix Nmecha,Nmecha,GER,CUW,6,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Yasin Ayari,Ayari,SWE,TUN,7,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Livano Comenencia,Comenencia,CUW,GER,21,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Alexander Isak,Isak,SWE,TUN,30,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Nico Schlotterbeck,Schlotterbeck,GER,CUW,38,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Omar Rekik,Rekik,TUN,SWE,43,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Kai Havertz,Havertz,GER,CUW,45,5,1,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Jamal Musiala,Musiala,GER,CUW,47,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Virgil van Dijk,Van Dijk,NED,JPN,51,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Keito Nakamura,Nakamura,JPN,NED,57,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Viktor Gyökeres,Gyökeres,SWE,TUN,59,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Crysencio Summerville,Summerville,NED,JPN,64,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Nathaniel Brown (footballer),Brown,GER,CUW,68,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Deniz Undav,Undav,GER,CUW,78,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Mattias Svanberg,Svanberg,SWE,TUN,84,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Daichi Kamada,Kamada,JPN,NED,88,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-14,Kai Havertz,Havertz,GER,CUW,88,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Amad Diallo,Diallo,CIV,ECU,90,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-14,Yasin Ayari,Ayari,SWE,TUN,90,6,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-15,Elijah Just,Just,NZL,IRN,7,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-15,Emam Ashour,Ashour,EGY,BEL,19,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-15,Ramin Rezaeian,Rezaeian,IRN,NZL,32,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-15,Abdulelah Al-Amri,Al-Amri,KSA,URU,41,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-15,Elijah Just,Just,NZL,IRN,54,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-15,Mohammad Mohebi,Mohebi,IRN,NZL,64,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-15,Mohamed Hany,Hany,EGY,BEL,66,,0,1,2026 FIFA World Cup Group G
2026,group,2026-06-15,Maximiliano Araújo,M. Araújo,URU,KSA,80,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-16,Lionel Messi,Messi,ARG,ALG,17,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Romano Schmid,Schmid,AUT,JOR,20,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Erling Haaland,Haaland,NOR,IRQ,29,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Aymen Hussein,Hussein,IRQ,NOR,39,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Erling Haaland,Haaland,NOR,IRQ,43,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Ali Olwan,Olwan,JOR,AUT,50,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Lionel Messi,Messi,ARG,ALG,60,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Kylian Mbappé,Mbappé,FRA,SEN,66,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Leo Østigård,Østigård,NOR,IRQ,76,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Lionel Messi,Messi,ARG,ALG,76,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Yazan Al-Arab,Al-Arab,JOR,AUT,76,,0,1,2026 FIFA World Cup Group J
2026,group,2026-06-16,Bradley Barcola,Barcola,FRA,SEN,82,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Marko Arnautović,Arnautović,AUT,JOR,90,12,1,0,2026 FIFA World Cup Group J
2026,group,2026-06-16,Ibrahim Mbaye,Mbaye,SEN,FRA,90,5,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-16,Aymen Hussein,Hussein,IRQ,NOR,90,6,0,1,2026 FIFA World Cup Group I
2026,group,2026-06-16,Kylian Mbappé,Mbappé,FRA,SEN,90,6,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-17,João Neves,J. Neves,POR,COD,6,,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-17,Harry Kane,Kane,ENG,CRO,12,,1,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Martin Baturina,Baturina,CRO,ENG,36,,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Daniel Muñoz (footballer),Muñoz,COL,UZB,40,,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-17,Harry Kane,Kane,ENG,CRO,42,,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Petar Musa,Musa,CRO,ENG,45,5,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Yoane Wissa,Wissa,COD,POR,45,5,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-17,Jude Bellingham,Bellingham,ENG,CRO,47,,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Abbosbek Fayzullaev,Fayzullaev,UZB,COL,60,,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-17,"Luis Díaz (footballer, born 1997)",Díaz,COL,UZB,65,,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-17,Marcus Rashford,Rashford,ENG,CRO,85,,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Caleb Yirenkyi,Yirenkyi,GHA,PAN,90,5,0,0,2026 FIFA World Cup Group L
2026,group,2026-06-17,Jaminton Campaz,Campaz,COL,UZB,90,9,0,0,2026 FIFA World Cup Group K
2026,group,2026-06-18,Michal Sadílek,Sadílek,CZE,RSA,6,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-18,Cyle Larin,Larin,CAN,QAT,16,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Jonathan David,J. David,CAN,QAT,29,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Jonathan David,J. David,CAN,QAT,45,3,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Luis Romo,Romo,MEX,KOR,50,,0,0,2026 FIFA World Cup Group A
2026,group,2026-06-18,Nathan Saliba,Saliba,CAN,QAT,64,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Johan Manzambi,Manzambi,SUI,BIH,74,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Mohamed Manai,Manai,QAT,CAN,75,,0,1,2026 FIFA World Cup Group B
2026,group,2026-06-18,"Teboho Mokoena (soccer, born 1997)",Mokoena,RSA,CZE,83,,1,0,2026 FIFA World Cup Group A
2026,group,2026-06-18,Rubén Vargas,Vargas,SUI,BIH,84,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Johan Manzambi,Manzambi,SUI,BIH,90,,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Jonathan David,J. David,CAN,QAT,90,2,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Ermin Mahmić,Mahmić,BIH,SUI,90,3,0,0,2026 FIFA World Cup Group B
2026,group,2026-06-18,Granit Xhaka,Xhaka,SUI,BIH,90,7,1,0,2026 FIFA World Cup Group B
2026,group,2026-06-19,Ismael Saibari,Saibari,MAR,SCO,2,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-19,Matías Galarza (Paraguayan footballer),Galarza,PAR,TUR,2,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-19,Cameron Burgess,Burgess,AUS,USA,11,,0,1,2026 FIFA World Cup Group D
2026,group,2026-06-19,Matheus Cunha,Cunha,BRA,HAI,23,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-19,Matheus Cunha,Cunha,BRA,HAI,36,,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-19,Alex Freeman,Freeman,USA,AUS,43,,0,0,2026 FIFA World Cup Group D
2026,group,2026-06-19,Vinícius Júnior,Vinícius,BRA,HAI,45,3,0,0,2026 FIFA World Cup Group C
2026,group,2026-06-20,Daichi Kamada,Kamada,JPN,TUN,4,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Brian Brobbey,Brobbey,NED,SWE,5,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Brian Brobbey,Brobbey,NED,SWE,17,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Franck Kessié,Kessié,CIV,GER,30,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-20,Ayase Ueda,Ueda,JPN,TUN,31,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Cody Gakpo,Gakpo,NED,SWE,47,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Cody Gakpo,Gakpo,NED,SWE,54,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Anthony Elanga,Elanga,SWE,NED,59,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Deniz Undav,Undav,GER,CIV,68,,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-20,Junya Itō,J. Itō,JPN,TUN,69,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Ayase Ueda,Ueda,JPN,TUN,83,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Crysencio Summerville,Summerville,NED,SWE,89,,0,0,2026 FIFA World Cup Group F
2026,group,2026-06-20,Deniz Undav,Undav,GER,CIV,90,4,0,0,2026 FIFA World Cup Group E
2026,group,2026-06-21,Lamine Yamal,Yamal,ESP,KSA,10,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Finn Surman,Surman,NZL,EGY,15,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-21,Kevin Pina (footballer),K. Pina,CPV,URU,21,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Mikel Oyarzabal,Oyarzabal,ESP,KSA,21,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Mikel Oyarzabal,Oyarzabal,ESP,KSA,24,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Maximiliano Araújo,M. Araújo,URU,CPV,44,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Agustín Canobbio,Canobbio,URU,CPV,45,6,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Hassan Al-Tambakti,Al-Tambakti,KSA,ESP,49,,0,1,2026 FIFA World Cup Group H
2026,group,2026-06-21,Mostafa Ziko,Ziko,EGY,NZL,58,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-21,Hélio Varela,Varela,CPV,URU,61,,0,0,2026 FIFA World Cup Group H
2026,group,2026-06-21,Mohamed Salah,Salah,EGY,NZL,67,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-21,Trézéguet (Egyptian footballer),Trézéguet,EGY,NZL,82,,0,0,2026 FIFA World Cup Group G
2026,group,2026-06-22,Kylian Mbappé,Mbappé,FRA,IRQ,14,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-22,Nizar Al-Rashdan,Al-Rashdan,JOR,ALG,36,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-22,Lionel Messi,Messi,ARG,AUT,38,,0,0,2026 FIFA World Cup Group J
2026,group,2026-06-22,Marcus Holmgren Pedersen,Pedersen,NOR,SEN,43,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-22,Erling Haaland,Haaland,NOR,SEN,48,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-22,Ismaïla Sarr,I. Sarr,SEN,NOR,53,,0,0,2026 FIFA World Cup Group I
2026,group,2026-06-22,Kylian Mbappé,Mbappé,FRA,IRQ,54,,0,0,2026 FIFA World Cup Group I
